DATAFLOW,LAST UPDATE,freq,unit,tra_meas,partner,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2006-05,105543,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2006-06,114357,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2006-07,104436,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2006-08,114600,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2006-09,108946,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2006-10,97424,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2006-11,84711,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2006-12,74018,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-01,77569,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-02,78634,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-03,97275,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-04,91193,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-05,108770,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-06,124413,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-07,118171,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-08,127274,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-09,124555,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-10,115748,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-11,97022,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2007-12,85235,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-01,84449,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-02,89586,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-03,105085,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-04,113438,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-05,124917,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-06,134852,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-07,127102,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-08,133799,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-09,125458,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-10,116592,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-11,84119,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2008-12,74595,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-01,70372,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-02,64724,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-03,79171,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-04,79791,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-05,86324,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-06,96109,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-07,94912,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-08,98300,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-09,88457,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-10,79842,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-11,64747,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2009-12,63001,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-01,62656,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-02,58463,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-03,75512,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-04,60511,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-05,93180,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-06,107302,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-07,103692,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-08,108609,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-09,101145,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-10,90511,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-11,75091,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2010-12,73487,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-01,78475,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-02,78675,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-03,100707,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-04,103709,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-05,129770,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-06,134840,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-07,130592,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-08,135295,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-09,128830,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-10,118583,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-11,106463,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2011-12,98148,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-01,92804,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-02,88691,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-03,114649,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-04,134586,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-05,155824,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-06,163154,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-07,164242,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-08,163400,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-09,151772,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-10,143281,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-11,102420,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2012-12,86830,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-01,83656,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-02,75465,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-03,98066,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-04,111881,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-05,129851,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-06,142799,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-07,139500,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-08,141238,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-09,134081,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-10,123736,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-11,92044,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2013-12,82812,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-01,81907,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-02,79403,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-03,98865,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-04,104487,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-05,129261,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-06,144220,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-07,155518,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-08,152324,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-09,138324,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-10,124796,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-11,98086,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2014-12,90139,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-01,86464,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-02,82473,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-03,107488,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-04,114272,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-05,137837,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-06,152407,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-07,163995,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-08,167180,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-09,149163,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-10,138283,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-11,101002,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2015-12,92819,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-01,90471,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-02,92133,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-03,112262,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-04,133923,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-05,150778,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-06,176100,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-07,175921,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-08,177661,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-09,170150,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-10,159700,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-11,118920,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2016-12,116043,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-01,114774,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-02,112466,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-03,137999,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-04,152555,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-05,175812,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-06,200807,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-07,205552,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-08,207635,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-09,206259,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-10,191805,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-11,148435,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2017-12,134131,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-01,127374,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-02,125465,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-03,153262,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-04,175538,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-05,204639,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-06,222789,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-07,222310,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-08,224001,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-09,211707,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-10,204016,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-11,157253,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2018-12,149402,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-01,143370,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-02,137870,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-03,163458,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-04,187229,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-05,216266,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-06,235261,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-07,232059,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-08,238307,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-09,227161,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-10,223046,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-11,169576,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2019-12,158051,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-01,146684,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-02,146159,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-03,65383,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-04,2142,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-05,9193,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-06,22475,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-07,65308,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-08,66304,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-09,32686,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-10,30380,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-11,22134,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2020-12,26347,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-01,22959,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-02,19893,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-03,22381,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-04,26365,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-05,36830,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-06,72808,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-07,118860,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-08,129383,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-09,118714,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-10,126660,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-11,119089,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2021-12,120371,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-01,95660,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-02,91278,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-03,137143,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-04,167997,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-05,210328,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-06,218232,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-07,221899,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-08,222402,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-09,209269,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-10,207589,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-11,163014,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EE,2022-12,165581,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EL,2005-01,852581,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EL,2005-02,742132,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EL,2005-03,993454,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EL,2005-04,1295346,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EL,2005-05,2259698,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EL,2005-06,2664225,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EL,2005-07,3414061,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EL,2005-08,3618040,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EL,2005-09,2963984,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EL,2005-10,1990603,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,EL,2005-11,847717,
